CustomerID,Age,City,MonthsAsCustomer,AvgMonthlySpend,AvgItemsPerVisit,PreferredCategory,Churned
7135,53,Bengaluru,22,2798.99,31,Apparel,1
7136,42,Delhi,63,3847.01,33,Apparel,0
7137,31,Thane,81,6541.12,39,Groceries,0
7138,56,Mumbai,48,3564.71,18,Electronics,0
7139,64,Kolkata,12,4074.79,39,Electronics,1
7140,23,Kolkata,66,4594.6,30,Apparel,0
7141,43,Bengaluru,15,4889.2,5,Apparel,1
7142,18,Delhi,81,2495.64,11,Apparel,0
7143,24,Kolkata,69,4407.89,5,Apparel,0
7144,31,Delhi,15,4347.18,15,Groceries,1
7145,54,Thane,80,2951.39,34,Home Goods,0
7146,62,Bengaluru,61,3577.55,24,Home Goods,0
7147,29,Delhi,35,3067.13,25,Electronics,0
7148,48,Thane,47,3904.82,34,Home Goods,0
7149,43,Bengaluru,74,5506.25,34,Electronics,0
7150,24,Bengaluru,36,5418.31,27,Apparel,0
7151,54,Kolkata,82,3583.06,24,Groceries,0
7152,28,Bengaluru,9,1876.02,33,Electronics,1
7153,50,Delhi,48,5075.19,6,Electronics,0
7154,57,Mumbai,28,4035.26,26,Groceries,0
7155,61,Delhi,39,4570.33,39,Home Goods,0
7156,23,Delhi,30,4941.69,28,Electronics,0
7157,50,Kolkata,22,4022.1,11,Home Goods,0
7158,55,Delhi,20,500.0,29,Groceries,1
7159,28,Bengaluru,65,1030.38,7,Apparel,0
7160,48,Bengaluru,30,4395.56,9,Groceries,0
7161,48,Bengaluru,6,4066.76,6,Apparel,1
7162,39,Delhi,59,2476.15,23,Home Goods,0
7163,60,Delhi,80,6615.92,15,Electronics,0
7164,27,Mumbai,7,4143.3,33,Apparel,1
7165,30,Kolkata,25,3910.9,37,Electronics,0
7166,63,Bengaluru,21,2385.97,10,Apparel,1
7167,62,Kolkata,18,1256.35,33,Electronics,1
7168,21,Delhi,32,2353.1,29,Groceries,0
7169,39,Delhi,22,1922.82,24,Apparel,1
7170,31,Thane,11,1999.64,22,Home Goods,1
7171,50,Bengaluru,53,1445.88,32,Groceries,0
7172,24,Delhi,63,3634.32,39,Home Goods,0
7173,53,Thane,10,3810.73,37,Home Goods,1
7174,30,Thane,80,4658.08,14,Apparel,0
7175,40,Kolkata,36,4441.19,8,Groceries,0
7176,46,Kolkata,33,3078.2,13,Home Goods,0
7177,63,Mumbai,27,2429.61,23,Home Goods,0
7178,26,Delhi,69,4237.12,23,Groceries,0
7179,32,Kolkata,81,3683.35,35,Groceries,0
7180,41,Thane,53,3277.95,18,Electronics,0
7181,29,Bengaluru,50,1211.13,29,Electronics,0
7182,37,Bengaluru,44,3067.74,39,Home Goods,0
7183,46,Thane,38,5560.63,30,Groceries,0
7184,42,Bengaluru,23,4168.24,19,Groceries,0
7185,39,Kolkata,81,4179.68,15,Apparel,0
7186,53,Kolkata,41,3542.59,6,Electronics,0
7187,42,Bengaluru,58,1251.75,12,Electronics,0
7188,47,Thane,65,1134.47,32,Apparel,0
7189,32,Thane,66,5454.98,39,Home Goods,0
7190,20,Kolkata,15,3731.58,11,Apparel,1
7191,40,Bengaluru,37,3032.16,5,Apparel,0
7192,45,Bengaluru,47,3795.5,36,Electronics,0
7193,50,Bengaluru,25,3029.51,18,Home Goods,0
7194,58,Delhi,26,5902.9,21,Electronics,0
7195,24,Delhi,59,4754.27,25,Electronics,0
7196,40,Bengaluru,77,599.81,11,Apparel,0
7197,40,Delhi,78,3689.36,39,Home Goods,0
7198,61,Bengaluru,59,3603.36,31,Electronics,0
7199,57,Delhi,18,3474.77,37,Groceries,1
7200,64,Delhi,36,3898.24,39,Groceries,0
7201,53,Mumbai,57,3871.6,27,Home Goods,0
7202,20,Mumbai,44,1379.22,21,Groceries,0
7203,50,Kolkata,63,872.83,8,Electronics,0
7204,45,Bengaluru,59,3435.29,8,Apparel,0
7205,45,Kolkata,50,4261.0,36,Groceries,0
7206,49,Delhi,63,4514.05,38,Electronics,0
7207,22,Delhi,58,3485.53,31,Home Goods,0
7208,47,Delhi,61,3541.11,23,Groceries,0
7209,51,Thane,13,3040.15,29,Groceries,1
7210,57,Bengaluru,49,4209.54,9,Electronics,0
7211,54,Bengaluru,83,3958.06,12,Apparel,0
7212,18,Bengaluru,9,3803.11,9,Groceries,1
7213,62,Thane,37,3221.13,37,Electronics,0
7214,33,Kolkata,32,3872.34,25,Apparel,0
7215,39,Mumbai,42,5477.48,23,Home Goods,0
7216,42,Mumbai,71,2383.28,25,Home Goods,0
7217,60,Mumbai,10,1695.69,27,Groceries,1
7218,39,Mumbai,27,6047.19,39,Electronics,0
7219,56,Kolkata,26,1283.14,37,Apparel,1
7220,35,Delhi,68,4456.2,23,Home Goods,0
7221,58,Kolkata,16,861.09,20,Groceries,1
7222,20,Kolkata,30,3704.98,6,Groceries,0
7223,30,Bengaluru,22,6466.88,9,Home Goods,0
7224,39,Bengaluru,23,2716.96,24,Electronics,1
7225,27,Kolkata,64,693.38,35,Electronics,0
7226,39,Mumbai,57,2554.53,27,Apparel,0
7227,60,Thane,37,3716.69,6,Electronics,0
7228,64,Mumbai,71,2122.1,11,Apparel,0
7229,41,Mumbai,44,2667.69,33,Groceries,0
7230,33,Thane,23,5010.06,28,Apparel,0
7231,31,Thane,78,4052.52,5,Electronics,0
7232,55,Thane,10,2540.16,38,Home Goods,1
7233,38,Delhi,15,3182.67,29,Home Goods,1
7234,20,Mumbai,56,3669.16,32,Apparel,0
7235,60,Delhi,56,3808.98,35,Groceries,0
7236,24,Kolkata,77,1383.41,39,Groceries,0
7237,59,Thane,6,4498.75,29,Electronics,1
7238,59,Kolkata,30,3763.46,32,Apparel,0
7239,62,Bengaluru,23,4574.04,10,Electronics,0
7240,54,Delhi,45,4499.7,36,Home Goods,0
7241,46,Bengaluru,36,3692.7,30,Apparel,0
7242,37,Mumbai,21,1987.16,15,Groceries,1
7243,58,Thane,13,3209.49,31,Home Goods,1
7244,39,Delhi,51,3328.48,32,Electronics,0
7245,40,Bengaluru,40,3088.29,11,Home Goods,0
7246,55,Thane,10,4756.49,21,Home Goods,1
7247,44,Kolkata,63,3728.42,9,Electronics,0
7248,59,Kolkata,18,3503.49,34,Home Goods,1
7249,51,Delhi,60,1565.42,28,Apparel,0
7250,41,Kolkata,43,6962.57,7,Electronics,0
7251,40,Thane,18,4587.43,11,Electronics,1
7252,40,Bengaluru,15,1862.77,12,Groceries,1
7253,53,Mumbai,14,2173.71,11,Groceries,1
7254,51,Kolkata,74,5707.77,39,Groceries,0
7255,33,Bengaluru,39,4252.69,33,Apparel,0
7256,42,Kolkata,28,3763.48,21,Electronics,0
7257,23,Mumbai,41,3397.02,30,Groceries,0
7258,31,Bengaluru,39,5776.99,12,Groceries,0
7259,54,Kolkata,61,3240.45,13,Apparel,0
7260,54,Thane,18,3302.99,32,Electronics,1
7261,37,Thane,19,2844.12,6,Apparel,1
7262,35,Delhi,68,3698.46,11,Apparel,0
7263,33,Mumbai,57,3829.09,37,Home Goods,0
7264,32,Thane,42,2308.5,17,Electronics,0
7265,49,Delhi,72,6098.03,13,Home Goods,0
7266,47,Delhi,12,703.35,13,Groceries,1
7267,62,Delhi,18,2052.31,7,Home Goods,1
7268,62,Mumbai,59,4415.31,24,Home Goods,0
7269,47,Kolkata,16,3854.07,29,Apparel,1
7270,40,Thane,71,6475.2,35,Groceries,0
7271,26,Kolkata,22,2209.51,25,Home Goods,1
7272,54,Bengaluru,68,2830.75,33,Home Goods,0
7273,28,Thane,63,2862.91,12,Groceries,0
7274,62,Bengaluru,19,3044.88,21,Electronics,1
7275,18,Delhi,69,4122.52,29,Home Goods,0
7276,27,Bengaluru,12,500.0,39,Groceries,1
7277,62,Delhi,25,3221.34,17,Home Goods,0
7278,52,Thane,63,2071.57,19,Groceries,0
7279,28,Kolkata,42,3345.54,36,Electronics,0
7280,20,Bengaluru,45,1024.8,8,Electronics,1
7281,33,Mumbai,30,4632.04,35,Groceries,0
7282,31,Bengaluru,7,2163.87,5,Electronics,1
7283,30,Delhi,83,4535.44,26,Apparel,0
7284,32,Mumbai,82,2447.94,16,Electronics,0
7285,49,Thane,81,2697.23,30,Electronics,0
7286,19,Kolkata,78,3765.12,36,Apparel,0
7287,20,Delhi,6,3461.68,32,Apparel,1
7288,19,Kolkata,35,4326.82,19,Electronics,0
7289,45,Kolkata,63,1278.95,39,Home Goods,0
7290,29,Kolkata,74,2544.94,35,Home Goods,0
7291,30,Thane,56,5784.63,27,Apparel,0
7292,47,Kolkata,59,2635.64,11,Electronics,0
7293,39,Kolkata,48,2738.48,35,Apparel,0
7294,48,Delhi,75,3961.6,34,Home Goods,0
7295,52,Kolkata,60,2444.42,15,Electronics,0
7296,59,Bengaluru,66,5337.22,19,Electronics,0
7297,40,Mumbai,39,1604.65,28,Groceries,0
7298,29,Mumbai,27,4964.1,29,Groceries,0
7299,45,Thane,22,2720.23,26,Home Goods,1
7300,35,Mumbai,30,3736.48,16,Groceries,0
7301,42,Thane,78,3387.1,23,Home Goods,0
7302,58,Delhi,46,5002.96,30,Groceries,0
7303,45,Bengaluru,77,3179.19,12,Electronics,0
7304,35,Mumbai,58,1432.74,30,Groceries,0
7305,46,Delhi,48,2854.68,37,Apparel,0
7306,47,Kolkata,27,5024.45,15,Home Goods,0
7307,43,Bengaluru,46,4202.62,5,Home Goods,0
7308,61,Delhi,9,1410.03,23,Electronics,1
7309,52,Bengaluru,18,2356.7,32,Apparel,1
7310,41,Delhi,34,4819.03,7,Apparel,0
7311,21,Bengaluru,24,2534.9,39,Groceries,1
7312,61,Kolkata,30,2882.98,35,Groceries,0
7313,29,Kolkata,22,3751.61,11,Electronics,0
7314,22,Delhi,17,3276.04,24,Home Goods,1
7315,59,Thane,59,4243.3,33,Apparel,0
7316,53,Mumbai,57,5225.07,11,Home Goods,0
7317,24,Delhi,78,3451.77,21,Apparel,0
7318,19,Thane,63,1240.81,35,Groceries,0
7319,47,Delhi,69,994.66,14,Home Goods,0
7320,46,Delhi,43,1420.74,9,Home Goods,0
7321,25,Mumbai,26,3903.06,29,Home Goods,0
7322,41,Thane,14,724.53,35,Groceries,1
7323,38,Delhi,10,2532.45,7,Electronics,1
7324,61,Bengaluru,58,3977.51,21,Apparel,0
7325,48,Kolkata,81,4993.96,14,Home Goods,0
7326,25,Delhi,67,3672.32,32,Electronics,0
7327,59,Bengaluru,14,3318.38,9,Apparel,1
7328,19,Delhi,21,3483.14,33,Groceries,1
7329,45,Mumbai,18,2466.14,8,Electronics,1
7330,23,Kolkata,15,3775.84,29,Home Goods,1
7331,29,Mumbai,56,2230.76,34,Apparel,0
7332,58,Delhi,38,4412.75,38,Electronics,0
7333,54,Thane,8,1309.93,24,Apparel,1
7334,61,Bengaluru,12,4899.28,30,Apparel,1
7335,29,Mumbai,58,3910.2,8,Home Goods,0
7336,22,Mumbai,64,2960.64,31,Groceries,0
7337,36,Bengaluru,25,7245.27,35,Apparel,0
7338,47,Kolkata,20,939.8,25,Home Goods,1
7339,26,Kolkata,17,2506.57,8,Electronics,1
7340,56,Delhi,7,4531.8,24,Home Goods,1
7341,24,Mumbai,36,5306.18,5,Electronics,0
7342,60,Kolkata,6,3962.18,5,Apparel,1
7343,23,Thane,66,4243.06,35,Apparel,0
7344,32,Thane,15,4252.39,20,Groceries,1
7345,23,Delhi,57,3275.07,19,Home Goods,0
7346,30,Thane,31,3771.23,32,Groceries,0
7347,29,Mumbai,75,3390.64,21,Groceries,0
7348,47,Thane,48,704.9,17,Apparel,1
7349,62,Thane,20,1586.48,15,Apparel,1
7350,40,Mumbai,64,4829.98,21,Apparel,0
7351,37,Delhi,14,3160.63,23,Home Goods,1
7352,19,Kolkata,71,3948.23,11,Home Goods,0
7353,61,Delhi,41,5774.87,16,Electronics,0
7354,39,Thane,68,4076.84,39,Groceries,0
7355,54,Bengaluru,8,5505.17,23,Electronics,1
7356,35,Thane,83,4244.64,39,Electronics,0
7357,28,Mumbai,25,1319.45,18,Electronics,1
7358,51,Thane,80,2862.51,14,Electronics,0
7359,49,Mumbai,19,4717.39,26,Apparel,1
7360,32,Kolkata,62,4686.31,15,Electronics,0
7361,34,Kolkata,13,2170.4,8,Electronics,1
7362,35,Bengaluru,62,1259.54,14,Apparel,0
7363,64,Bengaluru,68,3556.36,29,Apparel,0
7364,61,Kolkata,28,2270.32,23,Home Goods,0
7365,56,Thane,54,2858.73,31,Home Goods,0
7366,44,Kolkata,40,3118.79,8,Apparel,0
7367,64,Bengaluru,11,2783.75,35,Home Goods,1
7368,43,Thane,54,992.12,38,Electronics,0
7369,59,Mumbai,33,3370.86,9,Groceries,0
7370,33,Kolkata,42,5366.12,7,Electronics,0
7371,46,Mumbai,30,3127.11,6,Apparel,0
7372,32,Delhi,66,6879.06,26,Home Goods,0
7373,20,Thane,36,4540.49,14,Electronics,0
7374,59,Mumbai,48,1739.18,10,Electronics,0
7375,55,Mumbai,51,4122.87,17,Groceries,0
7376,53,Mumbai,22,2110.83,14,Electronics,1
7377,22,Kolkata,68,2974.39,26,Home Goods,0
7378,53,Thane,23,4606.84,32,Electronics,0
7379,25,Delhi,40,2857.97,20,Electronics,0
7380,28,Kolkata,30,4893.4,30,Groceries,0
7381,31,Delhi,17,2532.0,13,Apparel,1
7382,47,Kolkata,67,5795.6,7,Home Goods,0
7383,43,Bengaluru,24,2966.65,31,Groceries,0
7384,61,Thane,56,4617.69,13,Apparel,0
7385,29,Kolkata,29,4629.39,36,Apparel,0
7386,20,Delhi,20,6291.08,36,Groceries,0
7387,38,Thane,18,1468.81,24,Electronics,1
7388,54,Delhi,50,2795.78,21,Apparel,0
7389,46,Mumbai,48,3738.73,17,Electronics,0
7390,40,Thane,62,4454.81,21,Home Goods,0
7391,50,Mumbai,30,5709.71,38,Home Goods,0
7392,40,Mumbai,20,4940.88,7,Electronics,0
7393,48,Mumbai,66,2356.99,13,Home Goods,0
7394,42,Delhi,13,4248.77,35,Groceries,1
7395,18,Mumbai,64,4667.62,7,Home Goods,0
7396,28,Delhi,80,2468.43,19,Groceries,0
7397,22,Mumbai,60,3641.57,31,Electronics,0
7398,33,Delhi,50,4869.17,26,Groceries,0
7399,27,Bengaluru,69,4499.9,39,Groceries,0
7400,41,Kolkata,19,3456.95,16,Home Goods,1
7401,26,Mumbai,21,3292.4,6,Groceries,1
7402,55,Mumbai,26,4554.02,21,Electronics,0
7403,52,Mumbai,33,6309.75,24,Electronics,0
7404,36,Delhi,66,2697.69,15,Apparel,0
7405,29,Mumbai,13,2044.28,14,Home Goods,1
7406,48,Mumbai,45,2002.32,29,Apparel,0
7407,41,Kolkata,19,3602.72,38,Electronics,1
7408,45,Thane,33,4087.8,39,Home Goods,0
7409,41,Thane,72,4960.97,37,Electronics,0
7410,43,Bengaluru,79,2846.16,38,Groceries,0
7411,56,Thane,11,4228.53,31,Groceries,1
7412,28,Thane,64,5270.29,35,Groceries,0
7413,26,Bengaluru,54,3830.31,9,Home Goods,0
7414,52,Delhi,47,3232.71,18,Electronics,0
7415,44,Bengaluru,30,5238.6,17,Groceries,0
7416,40,Kolkata,70,3487.58,10,Groceries,0
7417,42,Kolkata,52,2934.83,9,Home Goods,0
7418,51,Thane,39,3208.4,7,Apparel,0
7419,23,Mumbai,63,4782.76,22,Groceries,0
7420,43,Thane,45,6093.61,8,Apparel,0
7421,48,Delhi,51,3792.9,8,Groceries,0
7422,33,Mumbai,48,5205.77,33,Apparel,0
7423,54,Bengaluru,82,4495.35,13,Groceries,0
7424,37,Thane,20,2943.47,8,Apparel,1
7425,37,Mumbai,44,3113.92,31,Home Goods,0
7426,63,Kolkata,19,6113.92,32,Electronics,0
7427,52,Kolkata,31,646.55,35,Groceries,1
7428,50,Bengaluru,43,4515.1,25,Groceries,0
7429,64,Delhi,75,3345.08,27,Home Goods,0
7430,25,Kolkata,20,3078.12,38,Electronics,1
7431,25,Thane,20,5575.78,19,Apparel,0
7432,26,Thane,12,3731.98,17,Apparel,1
7433,55,Bengaluru,7,4913.19,9,Apparel,1
7434,62,Delhi,81,3290.46,18,Apparel,0
7435,25,Mumbai,61,4249.14,9,Apparel,0
7436,29,Mumbai,23,1223.25,10,Groceries,1
7437,27,Bengaluru,28,4281.09,21,Groceries,0
7438,59,Kolkata,17,3136.1,36,Groceries,1
7439,39,Thane,73,3266.98,30,Apparel,0
7440,50,Mumbai,32,4995.56,11,Groceries,0
7441,23,Mumbai,38,2248.83,33,Home Goods,0
7442,62,Kolkata,67,5471.27,12,Apparel,0
7443,34,Bengaluru,18,2820.79,24,Electronics,1
7444,21,Thane,46,3068.04,7,Home Goods,0
7445,36,Delhi,31,523.59,11,Home Goods,1
7446,61,Kolkata,39,3949.33,17,Apparel,0
7447,44,Mumbai,41,3239.24,34,Electronics,0
7448,54,Thane,27,3776.01,26,Apparel,0
7449,42,Delhi,13,4428.27,20,Groceries,1
7450,60,Kolkata,35,4318.3,37,Home Goods,0
7451,33,Delhi,55,2556.58,22,Apparel,0
7452,33,Delhi,39,4007.85,12,Apparel,0
7453,46,Kolkata,30,5022.02,38,Electronics,0
7454,35,Delhi,38,3058.0,23,Electronics,0
7455,32,Bengaluru,9,5807.33,20,Electronics,1
7456,30,Thane,48,4296.42,32,Home Goods,0
7457,32,Thane,22,2702.0,31,Electronics,1
7458,57,Thane,13,3958.19,25,Home Goods,1
7459,33,Delhi,15,4602.4,18,Groceries,1
7460,42,Mumbai,35,1414.63,24,Electronics,1
7461,34,Delhi,29,6079.92,12,Apparel,0
7462,41,Mumbai,64,3193.92,13,Home Goods,0
7463,43,Mumbai,34,5068.39,35,Home Goods,0
7464,42,Kolkata,47,4331.17,6,Home Goods,0
7465,43,Kolkata,76,2551.15,5,Groceries,0
7466,25,Delhi,64,3340.54,23,Electronics,0
7467,58,Kolkata,53,3546.83,11,Electronics,0
7468,22,Mumbai,45,5089.7,16,Home Goods,0
7469,30,Thane,35,2368.0,16,Home Goods,0
7470,52,Delhi,25,3888.68,12,Apparel,0
7471,25,Thane,79,3343.57,16,Apparel,0
7472,56,Mumbai,17,2246.48,20,Apparel,1
7473,56,Bengaluru,13,2387.28,5,Groceries,1
7474,41,Thane,35,4114.51,8,Electronics,0
7475,34,Bengaluru,51,1320.17,30,Home Goods,0
7476,20,Delhi,79,2413.78,22,Home Goods,0
7477,56,Bengaluru,7,4194.08,13,Groceries,1
7478,43,Thane,37,931.32,19,Groceries,1
7479,23,Delhi,15,1542.45,26,Home Goods,1
7480,59,Bengaluru,11,1994.69,12,Electronics,1
7481,52,Delhi,64,3862.67,31,Electronics,0
7482,39,Thane,70,2089.44,13,Groceries,0
7483,40,Kolkata,9,3775.82,20,Apparel,1
7484,50,Bengaluru,37,6924.94,34,Home Goods,0
7485,63,Mumbai,48,4720.22,29,Apparel,0
7486,20,Kolkata,23,4213.72,26,Groceries,0
7487,62,Mumbai,59,2139.73,23,Apparel,0
7488,48,Kolkata,59,3825.74,16,Apparel,0
7489,40,Mumbai,29,2986.03,32,Apparel,0
7490,37,Mumbai,79,3129.82,7,Home Goods,0
7491,59,Kolkata,44,2691.54,38,Apparel,0
7492,49,Mumbai,9,2067.23,31,Home Goods,1
7493,59,Thane,59,3354.68,13,Electronics,0
7494,19,Delhi,45,4944.64,8,Apparel,0
7495,48,Kolkata,14,1119.21,37,Groceries,1
7496,26,Thane,41,1607.34,24,Groceries,0
7497,28,Kolkata,32,5611.66,19,Electronics,0
7498,22,Kolkata,73,3368.91,17,Home Goods,0
7499,51,Bengaluru,64,4762.79,29,Groceries,0
7500,49,Kolkata,38,3498.52,18,Home Goods,0
7501,50,Bengaluru,8,500.0,34,Home Goods,1
7502,56,Thane,74,1819.69,37,Groceries,0
7503,29,Bengaluru,41,4474.89,36,Groceries,0
7504,45,Thane,7,2152.79,26,Groceries,1
7505,30,Thane,11,3886.47,5,Home Goods,1
7506,53,Delhi,16,5658.26,34,Electronics,1
7507,38,Kolkata,31,1990.62,23,Apparel,0
7508,59,Mumbai,24,4218.68,33,Groceries,0
7509,28,Thane,21,2724.52,37,Electronics,1
7510,28,Delhi,11,4245.97,16,Home Goods,1
7511,56,Bengaluru,78,4855.63,18,Apparel,0
7512,40,Bengaluru,12,4962.22,5,Electronics,1
7513,18,Thane,61,3419.38,8,Home Goods,0
7514,58,Mumbai,41,3619.73,20,Groceries,0
7515,21,Bengaluru,53,4266.93,14,Groceries,0
7516,54,Bengaluru,54,1826.89,29,Electronics,0
7517,61,Kolkata,69,1231.26,28,Apparel,0
7518,46,Mumbai,16,4765.19,35,Electronics,1
7519,35,Bengaluru,83,4025.35,37,Groceries,0
7520,38,Mumbai,50,3458.56,32,Groceries,0
7521,39,Thane,79,7240.99,25,Apparel,0
7522,37,Mumbai,13,4098.81,11,Groceries,1
7523,29,Mumbai,61,5304.72,24,Home Goods,0
7524,22,Bengaluru,19,5855.54,11,Apparel,0
7525,35,Mumbai,18,5581.78,33,Groceries,0
7526,52,Delhi,40,4965.7,25,Home Goods,0
7527,51,Delhi,78,5177.17,23,Home Goods,0
7528,59,Thane,19,674.16,34,Electronics,1
7529,44,Thane,48,2905.96,15,Home Goods,0
7530,62,Delhi,80,3778.61,29,Electronics,0
7531,32,Kolkata,23,2692.29,26,Electronics,1
7532,60,Kolkata,47,3771.7,36,Groceries,0
7533,38,Delhi,76,4234.25,25,Apparel,0
7534,26,Delhi,64,3017.36,18,Electronics,0
7535,58,Mumbai,13,1915.83,29,Home Goods,1
7536,48,Delhi,63,4628.17,16,Electronics,0
7537,27,Thane,54,3436.61,29,Apparel,0
7538,45,Thane,50,4012.61,29,Apparel,0
7539,60,Thane,33,3417.13,20,Apparel,0
7540,36,Mumbai,25,3176.75,21,Apparel,0
7541,20,Delhi,27,4404.74,14,Electronics,0
7542,27,Mumbai,77,3358.37,36,Home Goods,0
7543,33,Kolkata,54,4106.31,23,Home Goods,0
7544,45,Mumbai,14,2669.9,34,Home Goods,1
7545,42,Thane,35,4469.81,5,Groceries,0
7546,60,Mumbai,51,5137.0,23,Home Goods,0
7547,52,Thane,45,5087.74,8,Groceries,0
7548,37,Bengaluru,46,5324.92,24,Home Goods,0
7549,43,Bengaluru,81,7468.77,17,Groceries,0
7550,20,Thane,27,6289.76,20,Home Goods,0
7551,27,Thane,20,4244.56,25,Home Goods,0
7552,61,Bengaluru,56,1909.12,37,Apparel,0
7553,60,Thane,42,3198.63,28,Home Goods,0
7554,60,Thane,18,2515.12,32,Apparel,1
7555,26,Kolkata,17,3941.24,15,Electronics,1
7556,43,Kolkata,24,1321.36,15,Apparel,1
7557,38,Bengaluru,38,3587.03,19,Home Goods,0
7558,43,Thane,31,2633.6,10,Electronics,0
7559,36,Mumbai,54,2419.18,11,Home Goods,0
7560,59,Mumbai,75,6229.83,17,Home Goods,0
7561,50,Mumbai,72,2122.57,35,Electronics,0
7562,32,Bengaluru,19,2718.97,6,Apparel,1
7563,38,Delhi,31,4911.39,34,Groceries,0
7564,42,Delhi,21,2712.29,36,Apparel,1
7565,38,Delhi,51,4630.15,10,Groceries,0
7566,24,Delhi,82,1380.01,35,Home Goods,0
7567,56,Thane,74,5897.89,18,Electronics,0
7568,62,Mumbai,71,1537.27,32,Apparel,0
7569,23,Thane,17,5885.68,27,Electronics,1
7570,22,Kolkata,8,2039.2,11,Apparel,1
7571,62,Mumbai,47,2484.81,26,Groceries,0
7572,27,Delhi,16,3658.1,28,Electronics,1
7573,27,Bengaluru,13,3663.05,34,Home Goods,1
7574,53,Thane,27,3893.01,23,Groceries,0
7575,62,Bengaluru,82,5096.0,5,Apparel,0
7576,23,Mumbai,72,2655.31,24,Home Goods,0
7577,52,Kolkata,67,4669.84,8,Electronics,0
7578,21,Delhi,11,5145.69,33,Home Goods,1
7579,57,Delhi,66,4222.32,38,Electronics,0
7580,61,Mumbai,75,999.36,39,Apparel,0
7581,42,Kolkata,52,3631.63,7,Groceries,0
7582,55,Bengaluru,62,4994.11,29,Groceries,0
7583,38,Kolkata,21,3043.44,16,Home Goods,1
7584,63,Bengaluru,27,3072.07,24,Electronics,0
7585,40,Thane,50,3040.72,19,Apparel,0
7586,47,Kolkata,50,5469.07,6,Apparel,0
7587,48,Kolkata,26,3591.96,27,Home Goods,0
7588,43,Delhi,77,4377.6,15,Home Goods,0
7589,32,Delhi,25,3193.26,29,Groceries,0
7590,64,Kolkata,59,4008.15,6,Groceries,0
7591,61,Thane,35,7108.61,30,Home Goods,0
7592,54,Kolkata,77,5209.51,26,Electronics,0
7593,19,Thane,50,3673.34,39,Electronics,0
7594,61,Bengaluru,31,2183.93,10,Electronics,0
7595,34,Mumbai,55,2856.87,11,Groceries,0
7596,61,Delhi,29,2258.06,12,Home Goods,0
7597,52,Bengaluru,47,3946.05,13,Electronics,0
7598,34,Thane,47,4503.27,29,Home Goods,0
7599,38,Bengaluru,40,4962.2,16,Apparel,0
7600,33,Kolkata,60,3957.58,5,Home Goods,0
7601,46,Thane,46,4288.51,35,Electronics,0
7602,44,Kolkata,45,4943.61,13,Apparel,0
7603,26,Bengaluru,29,6035.72,22,Electronics,0
7604,23,Delhi,52,500.0,19,Electronics,1
7605,49,Delhi,42,3202.17,15,Home Goods,0
7606,50,Mumbai,68,3490.53,31,Apparel,0
7607,50,Thane,30,3830.7,27,Home Goods,0
7608,20,Thane,43,4200.91,38,Groceries,0
7609,22,Kolkata,43,5042.35,10,Groceries,0
7610,44,Delhi,20,3150.79,18,Home Goods,1
7611,34,Delhi,56,5182.81,36,Home Goods,0
7612,30,Mumbai,79,1787.33,17,Electronics,0
7613,48,Kolkata,75,2506.32,37,Apparel,0
7614,23,Mumbai,61,3076.71,30,Apparel,0
7615,63,Bengaluru,70,4092.12,17,Electronics,0
7616,41,Kolkata,43,4338.32,6,Apparel,0
7617,42,Kolkata,80,1197.76,36,Electronics,0
7618,25,Thane,7,3144.29,14,Apparel,1
7619,24,Kolkata,26,4724.52,22,Groceries,0
7620,33,Bengaluru,18,3827.86,8,Apparel,1
7621,33,Kolkata,31,2852.37,30,Apparel,0
7622,32,Thane,83,1739.79,23,Home Goods,0
7623,31,Mumbai,49,5727.56,18,Electronics,0
7624,21,Bengaluru,9,4352.81,27,Apparel,1
7625,46,Kolkata,43,4468.66,37,Electronics,0
7626,39,Mumbai,54,3612.16,36,Electronics,0
7627,49,Thane,75,1640.17,7,Groceries,0
7628,48,Kolkata,77,5172.7,10,Home Goods,0
7629,24,Thane,46,2559.7,28,Groceries,0
7630,48,Thane,82,3835.79,27,Groceries,0
7631,28,Kolkata,29,4965.51,27,Electronics,0
7632,26,Thane,56,5356.7,9,Electronics,0
7633,56,Delhi,78,4798.85,16,Home Goods,0
7634,34,Delhi,15,5177.37,9,Apparel,1
7635,54,Kolkata,74,3576.55,9,Electronics,0
7636,63,Thane,71,5801.96,39,Groceries,0
7637,60,Bengaluru,45,1284.47,5,Apparel,0
7638,22,Thane,70,1216.65,30,Apparel,0
7639,32,Delhi,75,500.0,38,Apparel,1
7640,60,Delhi,9,4290.3,19,Electronics,1
7641,26,Kolkata,28,2461.68,22,Home Goods,0
7642,52,Thane,76,5008.25,6,Apparel,0
7643,25,Kolkata,46,2929.09,35,Home Goods,0
7644,39,Mumbai,60,3339.98,38,Apparel,0
7645,40,Delhi,23,3233.38,14,Home Goods,0
7646,40,Bengaluru,23,5318.7,30,Home Goods,0
7647,63,Kolkata,25,2910.39,36,Groceries,0
7648,35,Thane,47,3354.86,25,Groceries,0
7649,27,Bengaluru,40,829.35,20,Electronics,1
7650,32,Delhi,82,4145.3,11,Home Goods,0
7651,38,Delhi,50,2703.33,13,Groceries,0
7652,29,Delhi,10,3917.56,19,Apparel,1
7653,44,Thane,41,4974.11,26,Electronics,0
7654,57,Mumbai,52,5406.93,35,Groceries,0
